OBJ_ID,total_usage,total_duration,num_sessions,cluster_kmeans,perfil_consumo,PCA1,PCA2
101590050012432243,459708.0,1.7752777777777777,11,1,Bajo Extremo,-0.5540743237686885,-0.16197354682561851
101590050017068078,106990479.0,2.8130555555555556,6,1,Bajo Extremo,-0.715693028566244,0.08408334413286785
101600011309542482,335672.0,7.8075,20,0,Alto Regular,0.9139830795560496,-0.3132517766086395
101600050003777057,329026.0,0.18222222222222223,4,1,Bajo Extremo,-1.250118193356464,-0.07170758759404111
101600050011395070,347887358.0,9.796944444444444,4,0,Alto Regular,0.20664515541657968,0.498229780749278
101610011305975853,27853337.0,6.825833333333333,53,2,Bajo Regular,2.979246981156477,-0.6142965962749491
101610011306894824,3476858.0,8.440555555555555,6,0,Alto Regular,0.07210296434857875,-0.1595592111454179
101610011306947192,98355012.0,4.155277777777778,7,1,Bajo Extremo,-0.4577155387079344,0.04521262039890326
101610011308925123,77823595.0,8.364166666666666,6,0,Alto Regular,0.07681984977408444,-0.01907879275252257
101610011314163101,75214390.0,1.5555555555555556,5,1,Bajo Extremo,-0.9700188438143513,0.04621923046431516
101620011305612178,2953785.0,11.237777777777778,8,0,Alto Regular,0.6078223997537736,-0.20678632968754854
101620011307651755,47902484.0,0.6663888888888889,2,1,Bajo Extremo,-1.3037820388959058,0.03544405946328769
101620011309732590,290421528.0,14.448888888888888,10,0,Alto Regular,1.2639354561366678,0.2839766550620132
101620011310361912,7110638.0,11.710833333333333,11,0,Alto Regular,0.8768249003125109,-0.23593487286596834
101620050013147864,8705682.0,10.666666666666666,4,0,Alto Regular,0.2601179032368597,-0.14720050500673557
101630011311703982,2509619.0,10.768888888888888,9,0,Alto Regular,0.6069539616787147,-0.2144905160356598
101630050007524708,23415077.0,9.999444444444444,8,0,Alto Regular,0.4339781154492872,-0.15752986644533876
101630050016765953,19007.0,2.6666666666666665,1,1,Bajo Extremo,-1.0927928845574428,-0.06106381033086441
101640050007029244,10122171.0,10.016944444444444,6,0,Alto Regular,0.30031243070752117,-0.16078140127190046
101640050009555389,4503333.0,8.865555555555556,6,0,Alto Regular,0.1334673905109594,-0.16132760270016872
101640050014306899,72901604.0,2.6719444444444447,4,1,Bajo Extremo,-0.8765727696833497,0.04310354245420499
101640050016304009,88811967.0,15.132222222222222,16,0,Alto Regular,1.719781757909759,-0.16681272952141254
101650011310417720,5299576.0,11.00611111111111,4,0,Alto Regular,0.3082364012237345,-0.15656016804019968
101650011310865374,61501034.0,12.965833333333334,35,2,Bajo Regular,2.669382386527188,-0.4073621917619018
101650011311722344,27342472.0,8.0,3,0,Alto Regular,-0.18630315503578498,-0.07799479013933314
