,CDR_ID,CDR_SUB_ID,STD_EVT_TYPE_ID,OBJ_ID,OWNER_CUST_ID,PRI_IDENTITY,DEFAULT_ACCT_ID,BILL_CYCLE_ID,SERVICE_CATEGORY,USAGE_SERVICE_TYPE,ACTUAL_USAGE,RATING_USAGE,USAGE_MEASURE_UNIT,FREE_UNIT_USAGE,FREE_UNIT_MEASURE_UNIT,ACTUAL_CHARGE,TOTAL_TAX_AMOUNT,CHARGE_CURRENCY_ID,RESERVE3,RESERVE8,RESERVE10,RECHARGE_CARD_INFO,CDR_ID.1,CDR_SUB_ID.1,PAY_ACCT_ID,PAY_OBJECT_ID,PAY_OBJECT_TYPE_ID,CHARGE_CODE,OFFERING_ID,PLAN_ID,DEDUCT_CHARGE_AMOUNT,TAX_AMOUNT1,TAX_AMOUNT2,TAX_AMOUNT3,CHARGE_CURRENCY_ID.1,PAY_CURRENCY_ID,CUST_ID,BILL_CYCLE_ID.1,CP_BILL_CYCLE_ID,CallingPartyNumber,CallingPartyIMSI,CallingCellID,TotalFlux,UpFlux,DownFlux,IMEI,ServiceID,SPID,CategoryID,ContentID,ChargingID,TransitionID,BrandID,MainOfferingID,ChargingPartyNumber,PayType,ChargingType,RoamState,CallingHomeAreaNumber,CallingRoamAreaNumber,HomeZoneID,SpecialZoneID,CallingVPNTopGroupNumber,CallingVPNGroupNumber,OnlineChargingFlag,DataZoneID,RoamingZoneID,ChargePartyIndicator,UsagePayLimitList,RuleBaseID,FluxPoolChargeFlag,locationID,recordSeqNum,ACTUAL_USAGE.1,RATE_USAGE,FREE_USAGE,USAGE_MEASURE_ID,accountId,CurrencyId,secCallIdFile,secIdFile,plmnId
CHARGE_CODE,0.009325817335145615,,,0.00567870233578742,0.005678703530085487,0.01150433052924491,0.005678726383399966,,,,-0.00826038986584529,-0.00826038986584529,,,,,,,-0.016295171544635365,-0.008165564131620826,0.02009518450754652,-0.00214726304570638,0.011050782628735538,0.004284245827305687,-0.00486852194203232,-0.003980494510755827,0.011509626227516528,1.0,0.015418619002588873,-0.009106993830256942,0.002548739920552034,0.012297444176100257,-0.009834234190440097,0.01831200729976103,0.007689635120919415,0.008673531789464936,-0.004547723928581314,0.003988570662293483,-0.012251875272592066,0.02073388620609371,-0.005795479005604126,0.01631365674096059,-0.01418978181978607,-0.0027625763222252435,0.0036637283168927713,0.007771246182633309,-0.011796797624768976,0.008692262884851788,-0.005679697383696945,-0.000696737534751228,0.0003004154852727965,0.0003373094472235116,-0.013349242598546121,0.0098063691360476,-0.008367186622916993,0.017189128549939082,-0.006580837227237209,0.01257788347509765,-0.008353726172007435,0.006438424582438284,-0.011158184086152621,-0.010304778996910763,0.01857019158402562,0.0023041048828546227,-0.00942842963874817,-0.012423984525513401,0.02071274463662699,-0.005158268916432834,0.003097610328978742,0.01737572446763487,-0.0077181229967014445,0.006990782987710458,-0.008419915426605936,-0.008864371172093061,-0.001871807051061647,0.005177382464812933,-0.006600644769991138,-0.008303119515110405,0.015270970500276978,0.009019278190691536,-0.014092431547406465,-0.009736117721563905
OFFERING_ID,0.02030798425453209,,,0.013714818426087702,0.013714957240147544,0.006954294290071544,0.013714728807024129,,,,0.01014371985842555,0.01014371985842555,,,,,,,0.006456520668452785,-0.0001686110976387576,-0.005718828190222277,-0.004717716159315492,0.0002719493027918949,-0.005753330013003829,0.001420575245892218,0.0100726321530752,0.006958513457313428,0.015418619002588873,1.0,-0.012663591478530864,0.005258101532610431,0.014149035897795315,-0.01736153757408138,-0.006617475540654675,0.0027617347869031946,0.0031445165351312076,-0.0006274235151394129,-0.005822928059826517,0.0047029609490248725,-0.006982351347222334,0.018678109518158244,-0.0010393472644735756,0.012758454721613985,4.2934756424347285e-05,0.005531471912272123,0.01644416114710932,0.011974129907485524,-0.03818781343544347,-0.0021536314949367075,-0.003985161136271392,0.003863900586216592,0.002366488039198346,0.01126538657180807,0.0029873891035917194,-0.004399323360467325,0.018605632659597814,0.007945656675621264,0.019891088253863796,0.0030379981526331918,-0.004267133816832967,-0.020205680301609574,0.009589738189068862,0.0005950488525459902,0.011829550667116441,0.016115906085749192,0.013912905378330872,0.0073787982176821655,0.007525727047515988,-0.010140539641249858,-0.02558756926835207,-0.019039691347974102,0.0017094367877657111,0.0071577833471936575,-0.0008826908446601122,0.002717909915710287,-0.008613489567126929,-0.0022619496729001805,0.01084152465576335,0.016331823222434972,0.0015800928859153651,0.0014287381174233704,0.008266901839005017
PLAN_ID,0.01452192557877821,,,0.019819126320221935,0.019819321469177063,-0.019716041369954158,0.01981903772961839,,,,0.008780750852659037,0.008780750852659037,,,,,,,0.014680744662553683,0.009421298738422887,-0.007416911810122705,-0.004528395505328933,-0.011262895446041771,0.0003369715371802386,0.005776129388020389,0.00604988043910926,-0.010592310404398307,-0.009106993830256942,-0.012663591478530864,1.0,-0.002143075087935175,-0.008618351560612178,0.020492279826738766,0.0007626895276080032,-0.006573694693805168,0.01004376663449833,0.0001976048042825802,0.032773278207308305,0.007353197977188626,-0.006153982721937881,0.00331675369307576,0.006473095075333327,0.0011933077722126116,-0.0007468683030947386,0.008394531090682451,0.007024010320890249,-0.00934322944863924,0.02032538951619703,7.16480442997788e-05,-0.00698733424455605,0.012720832565716949,0.004103185592788834,0.0002914369320228074,-0.01748996656892366,-0.009604575816715819,0.005141367242534204,-0.026220936148900413,0.013668667992993563,0.012765178722713497,0.011435180564196129,-0.012782382911256333,-0.008954648268638043,-0.006709409806407051,-0.0027291413519095705,0.013232900308332848,0.005716121324246551,0.006412116836136636,0.0008040793547426643,0.011619951403316906,-0.0029757197396315,-0.018248332308463826,0.021053199025459927,0.001435196702016204,0.008787206719916188,0.00424731369199366,-0.021575720121519978,0.01719059994710198,0.0030131436802070047,0.020707741593347546,0.0027163288265822042,0.0021150198190359264,-0.012010577928308761
DEDUCT_CHARGE_AMOUNT,0.008431857495392919,,,-0.0006432128621887595,-0.0006436321849481102,-0.006837274183523898,-0.0006433615222326121,,,,-0.006656194909425146,-0.006656194909425146,,,,,,,0.016328978615898954,0.018383104851644246,-0.006305323413306939,-0.01725304990269445,0.005407217951535407,-0.012351729913765597,0.006689697702056728,0.0034627900702236428,-0.0053215723686900526,0.002548739920552034,0.005258101532610431,-0.002143075087935175,1.0,0.0012046032551596949,0.0026586830209826607,-0.010282742200724546,0.014084575916568146,0.005987939854809422,0.01700398422618191,-0.03634268506242461,-0.01993836540276039,-0.0005671317061709989,0.012539577417949388,0.013659416442086635,-0.005439780411710162,-0.009917250420553438,0.008937353118562174,0.011998361005277099,0.010118897109975503,-0.005351283510167449,-0.0061824253746901635,0.0062810570045396166,-0.008545678475845522,0.01471254814772738,0.002101548432592582,-0.006956798800000739,0.0056745339298387085,-0.00803213901844648,-0.008062117162793038,0.0013098745989342136,-0.005241137067307377,0.0025606832606327196,-0.0035272291219832276,0.0258137023920046,-0.0054497461155659805,-0.008518862480307142,0.009837359287446132,0.022735876516651966,0.005833332648296184,-0.003564502278222014,0.004142957244264604,0.003620315496271717,0.00602155643496823,-0.0032319818518906965,-0.010266870655104118,-0.0013442033463933762,0.001973212012235342,-0.010780463100533171,-0.00011541932893509807,-0.008383141721008614,0.014583173982193384,-0.0014859222038883897,-0.022660733273188093,0.005974892567986981
TAX_AMOUNT1,0.007336685387309604,,,0.01351433086905993,0.013514219369159213,-0.0009837152450099804,0.013514392590662925,,,,0.017193996015565836,0.017193996015565836,,,,,,,0.015732306571455974,-0.014265092794193584,-0.004108185464909443,-0.002032342166970019,0.00976153139523687,0.021295731727915095,0.01123032978252027,-0.0034181507347705617,0.0026911098338803056,0.012297444176100257,0.014149035897795315,-0.008618351560612178,0.0012046032551596949,1.0,-0.012098622305416145,-0.011602941866758566,-0.000597574908887885,-0.011271988419375547,0.0035311866365121906,0.0015206248166075484,0.0018124335195318837,0.007999307574506344,-0.030781592682334866,-0.002791407394264899,-0.006646118142444086,0.004729149522390786,-0.006277091154640247,-0.006479202004622448,-0.0017583903061010634,-0.012200314897576474,0.0078657871898004,-0.006813399713470743,-0.002645040033896312,0.0012471615562135005,-0.006028353206044188,0.014577401102892703,-0.006717150376869923,0.016225570119333566,0.00134985527134977,-0.010585999070099774,-0.008386267304646627,-0.013769607735476605,-0.008398662443089554,0.0007889425025895307,-0.001228447792869932,-0.002687097386067367,0.008398475604911602,-0.006868917651819971,0.01309457988807759,0.010434707471813562,-0.004259812444290859,-0.005848501069256689,0.0019873838794993094,-0.004178744442921522,-0.00020575408755927924,0.005804200271787961,0.01654532852118223,0.01216526299233213,0.0014485772613355183,0.011948005301858307,-0.00047749138999444773,-0.01005838147980657,-0.0072634895645016856,-0.001408752501465514
TAX_AMOUNT2,0.011255617585884697,,,0.008427736437122888,0.008427603935928745,0.012468571972503778,0.008427645795137849,,,,-0.014512532647319831,-0.014512532647319831,,,,,,,-0.0013788647603593964,0.007143904572438435,-0.008112794883033564,-0.0013902240720102558,0.008224608016000898,0.00813835771106222,-0.024355943700527335,-0.011292844175074705,0.008670514442414356,-0.009834234190440097,-0.01736153757408138,0.020492279826738766,0.0026586830209826607,-0.012098622305416145,1.0,-0.00435126446938462,0.006770850623797766,0.014329754143365505,0.0010724738015954536,-0.004370953320381161,0.008699721121072418,-0.012393971550214898,0.004451182215877852,-0.013983715873876116,0.023093910402051807,0.012995801532696217,-0.00905790806648327,-0.023533480583116165,0.01030363847264573,0.010985962728361543,0.0031398016608100428,-0.02086054232570237,-0.0005732518813669716,-0.010581375696893268,0.013724406639200904,0.008471914676740602,-0.018769878505620487,-0.00840454611582555,-0.0032815320863044516,-0.008618320397111606,0.007126111584881615,0.017136135847613865,-0.010664848096159594,0.005625224195589573,0.007897346323619062,0.008679304070721214,-0.019283826220340132,0.032919531484472665,0.01382863569411502,-0.002499653763392495,0.0067056670877697995,-0.015521631494435664,-0.00464921424330387,-0.0069462956445017765,0.004623608050158253,0.030201475062865177,0.00436592285992082,-0.01796197395338406,-0.009361701181475807,0.005201988930745864,-7.88923904771868e-05,-0.006797717150511827,0.007679858228222071,-0.00358106760758509
TAX_AMOUNT3,-0.0035495934197177113,,,-0.0037142987914683904,-0.003713618633065369,0.0012871003691307832,-0.00371426712284374,,,,0.009815250842020102,0.009815250842020102,,,,,,,0.0026600366458290284,-0.000595044687295462,0.020050540972518766,-0.01637481635926243,0.0022721687341350316,0.00477338123820725,-0.012545023991898687,0.0038666428844534805,0.007213413270951883,0.01831200729976103,-0.006617475540654675,0.0007626895276080032,-0.010282742200724546,-0.011602941866758566,-0.00435126446938462,1.0,0.005483694219365371,-0.012290275780818793,0.004403005590801152,0.01482970940073645,0.023900307991888827,0.00548027437122393,0.00013587300255133038,0.01839608459526825,-0.008076315489256287,-0.01787961604235276,-0.008150296193130251,0.007389750687029628,-0.01702896519325094,-0.006217753321631533,-0.006041838324276383,0.0047946091864233785,0.017010686216384695,0.0032363270928463237,-0.01249033635724311,0.007581198172301274,0.0013453175514096846,0.0031692650331002054,-0.018685026278774962,0.009883369843668442,-0.0018954411174430638,0.0033668970210914665,-0.001711371865858389,0.00881410839587724,0.008761204553068606,-0.009922374048486903,-0.00914984967566336,0.012106726805003059,-0.0051367333325031,-0.004464661906340547,0.001269491888119774,-0.016268081862887532,-0.010331577998505622,-0.013153401757987251,0.01587741862405325,0.005956903638640836,0.013575761895942798,0.017427157786004104,0.009789855183048016,-0.013980954889372047,-0.010696742234137819,0.012090735134561714,-0.001239307577753893,-0.009629656891369898
CHARGE_CURRENCY_ID.1,0.0021016759520352327,,,-0.0006387446495997706,-0.0006386329201986491,0.010517579504307463,-0.0006387269858417797,,,,0.003399107986472684,0.003399107986472684,,,,,,,-0.010628061272310545,-0.00023757295596364152,-0.014277505799080333,0.004066574598827356,-0.004944572341200044,0.00716880499102126,0.009231561206166016,0.009573152100039103,-0.005962958954187151,0.007689635120919415,0.0027617347869031946,-0.006573694693805168,0.014084575916568146,-0.000597574908887885,0.006770850623797766,0.005483694219365371,1.0,0.013411966887043228,-0.003167986632296062,-0.006511994924215156,-0.003496790191814715,0.012313077021601096,-0.0028931590677537507,-0.027790124107724187,0.011245898624264717,0.02347640048280684,0.0031189275142233723,0.0016808468586895235,-0.004174776868066262,-0.0051497966158583425,0.0009206979967349163,0.005826150023470823,0.009032281628853873,-0.001239715174364336,0.0044772648942227634,-0.00611544428584141,0.0026897319099301502,0.006261113216490265,-0.03126218246239551,-0.010975723260855542,0.006017732550477616,-0.011047055419574897,0.006372594847122851,0.011085465138278574,-0.00391260043555906,0.01086316410892646,-0.011653274356027412,-0.007227445324005266,0.0009117064137633483,0.005704910370138032,-0.005087325741426559,0.0068450799360262795,-0.003961993052424524,-0.0008074037314500731,0.006293480720996772,0.017876972511473837,-0.00890653332428289,0.014493786322551959,0.010749234400447094,0.000581091935178746,0.01776853037611207,0.0033659307737281163,-0.003395555514514217,-0.005502564816202048
PAY_CURRENCY_ID,0.004000330585324051,,,0.006855415953528069,0.006855176462445789,0.005769362730978376,0.006855296778338027,,,,-0.00863350162024601,-0.00863350162024601,,,,,,,-0.011325264717024053,0.006910102059811854,-0.01360127587317713,0.006925731859045812,0.004928024974928143,0.005626381879683143,0.012502723051101146,0.0026752929568611863,0.007639450369843413,0.008673531789464936,0.0031445165351312076,0.01004376663449833,0.005987939854809422,-0.011271988419375547,0.014329754143365505,-0.012290275780818793,0.013411966887043228,1.0,-0.0033518837550159182,0.00809054111344801,0.013597112705923228,0.006382170273747738,-0.0019031004899022154,-0.010036919641287452,-0.007481513774012855,0.004734898863998421,0.003783460093686581,-0.01680480574477013,0.0018664332123687483,-0.004212246917179896,0.010229215866356868,0.005186519960117826,-0.014293096590106087,-0.004933858641791347,-0.007316685214014878,0.002459933895732554,0.012826610158107895,0.010757473721549659,-0.0014118625571393135,-0.006580561622768572,-0.005450833038752697,0.004441183742381001,-0.010325434870159087,0.0018290347004453068,-0.01907299406179558,-0.0015418055095971041,-0.016192786677324295,0.013375436583882733,0.0015696769840432112,-0.005982180764662204,0.028237450811141467,-0.006508899793766347,0.020085811403955735,0.01944483821121692,0.0021814716234979867,0.011689666737346853,0.016873678236489047,0.005159058377431335,-0.0018383890808386018,0.0013179796930475136,0.002540670047455433,0.007287270363666223,0.017679138344215604,0.0009933573086998815
CUST_ID,-0.012580030537386974,,,-0.0073056898683357945,-0.0073051575092841,-0.010291625622121322,-0.007305788800374698,,,,-0.007300579678271952,-0.007300579678271952,,,,,,,0.0055006155435426245,0.011939227175222814,0.0027739507881891856,0.0077553989543106905,0.012221416856682927,0.016609066304295,0.02015328959537024,0.014553606878287885,-0.003551862777945926,-0.004547723928581314,-0.0006274235151394129,0.0001976048042825802,0.01700398422618191,0.0035311866365121906,0.0010724738015954536,0.004403005590801152,-0.003167986632296062,-0.0033518837550159182,1.0,-0.013646992042477702,0.006411551973190224,-0.005597791540162425,-0.003220277408550294,0.01602741282613342,-0.028684180308206835,-0.011809794853026554,-0.006365939876974325,0.0072648716604927,-0.006217885533707324,0.007077758059660357,-0.006992720550233852,-0.00419149930944665,-0.03859789315796511,-0.005895237057304869,-0.0036014281417484366,-0.013659933129789859,0.020045607860824467,-0.011328913197117402,-0.009039455418850371,0.01139586760291779,-0.013157220721098262,-0.017632521428172118,-0.00863058612818229,0.005282269214155857,-0.017419312922979605,-0.005359276779318966,0.011288242270523025,0.001094866862545382,-0.012133360110268809,-0.007391445005539736,0.019340974981295885,0.004726025056230478,0.012173493341489552,-0.003173834876070508,0.00010890307640293939,0.003404698828761459,-0.004486121961279562,0.004956786206117207,-0.00020004265437297873,0.011475988953754306,0.007614273668188713,0.009967826451594126,-0.004660700006648932,-0.005836227409625196
BILL_CYCLE_ID.1,-0.009944622336883055,,,-0.015756829147464107,-0.015756474851790315,0.002790274760082339,-0.01575664285173331,,,,0.007926128198599178,0.007926128198599178,,,,,,,-0.0006569543855085534,0.0035624903506400957,0.015620361366873298,0.028028522893571866,0.007981854511548682,0.0006818033035714077,0.003772581242333897,0.005292006832167362,0.007117529491335208,0.003988570662293483,-0.005822928059826517,0.032773278207308305,-0.03634268506242461,0.0015206248166075484,-0.004370953320381161,0.01482970940073645,-0.006511994924215156,0.00809054111344801,-0.013646992042477702,1.0,0.011671780445723512,0.014545310600178349,0.0012576320896045554,0.004876530909421494,-0.0039570886104869675,-0.003502629706637376,-0.002012022012146166,0.016512302685751712,-0.008344997921027877,0.007755755967620908,-0.009769452261995973,0.0016964305859797663,-0.01038390538834261,-0.002218177461054055,-0.004843856646180677,0.0014887541718550815,0.0030748556975794495,0.01233806096292935,-0.011047292533856832,0.007657909000288079,-0.006659210648678403,0.021932813199201238,-0.010095472766362688,-0.008894634348728716,0.0007334081600134656,0.002687851787756465,-0.01408907497688312,-0.003787321075573061,0.02410729561265739,0.006740032241717005,0.010937686825058782,-0.010425662694944729,9.032444956150698e-05,0.006141821157783485,-0.019185442193751658,-0.021737251558192672,-0.0016056799932966364,-0.018610996480429704,0.0026364543333835103,-0.018818694000172907,0.0029767292739066678,-0.005661094609122401,0.010757828632032191,0.006178073047885973
CP_BILL_CYCLE_ID,0.002656131002429301,,,0.00351451811744321,0.003514496012073189,0.019372691092091623,0.0035146369437641855,,,,-0.0024635881982379903,-0.0024635881982379903,,,,,,,-0.020455652989708716,-0.004375687454061559,0.0016218892524544832,0.010183340281142223,-0.021196079241028933,-0.008418809055288757,-0.018976804055387632,-0.0017842568860212786,-0.0005046212074822242,-0.012251875272592066,0.0047029609490248725,0.007353197977188626,-0.01993836540276039,0.0018124335195318837,0.008699721121072418,0.023900307991888827,-0.003496790191814715,0.013597112705923228,0.006411551973190224,0.011671780445723512,1.0,-0.0034320066032225466,-0.0009948301068606568,-0.0034130613953246305,0.0028132681807237687,-0.0045977252424466595,0.035462169095271036,0.010440401313818536,0.008420469159559157,-0.021980118369063346,0.01784723337113858,-0.005986785631832897,-0.012861180638096706,-0.007360566553769513,-0.02286194802479671,-0.0012612128612364583,-0.0027109543009114947,-0.006568525753621247,0.010229311417030157,-0.01714839755779589,-0.005379989276260609,0.014819668438832449,-0.0013358993174608217,0.007086960602433455,0.0006882436830217041,-0.0010550235457401588,0.005688967737626245,-0.0006885804300737962,-0.01581590682113907,-0.005686342494630945,0.018034607869211804,-0.017048388518676683,-0.007051982424482449,-0.012046858651245489,0.010191077302570717,-0.017710356273152438,-0.002741957905161075,-0.006250237573751775,-0.01322265974587389,0.011791263778744576,0.0031614967817046114,0.0003640476219109372,-0.009034117739458445,0.006506304622718821
CallingPartyNumber,-0.011159118409778174,,,-0.011335685985653696,-0.011335876724092956,-0.011828781367575177,-0.011335840959200318,,,,0.014767888077817903,0.014767888077817903,,,,,,,0.006755672509011578,0.023766712274468076,-0.003977710553636923,0.008544386032748479,-0.013340189505188782,-0.00716369890471307,-0.00035838426641584804,-0.001299336145687613,0.0031720491085755567,0.02073388620609371,-0.006982351347222334,-0.006153982721937881,-0.0005671317061709989,0.007999307574506344,-0.012393971550214898,0.00548027437122393,0.012313077021601096,0.006382170273747738,-0.005597791540162425,0.014545310600178349,-0.0034320066032225466,1.0,-0.007364461546456205,-0.003099607407189195,-0.007345275307607919,0.015350595278202463,-0.01540349444148152,0.0018227421838375307,-0.004855565680181457,0.023246060545203298,0.009806381946538883,-0.02458008782603797,0.0005344869366799456,0.001732163292700188,-0.011532860242905358,0.006778887535890455,-0.009397123305292094,0.011190515417778392,-0.008681117237043741,-0.006679173671040669,0.02078160280892938,-0.014782118382294561,0.0038788257940301726,-0.007732150729859458,0.019893223053611447,-0.015331156951231181,0.017148978324158785,-0.006418647740648735,0.02352990423348032,0.021533435209280607,0.00497514156257631,-0.01789792909199222,-0.00649367827344802,-0.020945848338610663,-0.014585190077794715,0.0032376640890434036,-0.006568671629295894,-0.005085992115859065,0.014056740532272132,0.0028109581271382575,0.019970230663678874,0.019091452110753377,-0.00342371887509281,0.009967104257578413
CallingPartyIMSI,0.0017244323511846787,,,-7.215806610506521e-05,-7.227087689178192e-05,0.01249114031535103,-7.213584495704674e-05,,,,0.004109505146010561,0.004109505146010561,,,,,,,-0.011999951848760983,-0.006272200870224202,-0.006315637281007995,-0.0014364953982149138,0.012900810581554251,0.01944757531125599,-0.020820893944008646,0.01522492226453995,-0.03207259740301029,-0.005795479005604126,0.018678109518158244,0.00331675369307576,0.012539577417949388,-0.030781592682334866,0.004451182215877852,0.00013587300255133038,-0.0028931590677537507,-0.0019031004899022154,-0.003220277408550294,0.0012576320896045554,-0.0009948301068606568,-0.007364461546456205,1.0,-0.0047012864350318186,0.0018532072999663798,0.017529447877411675,-0.007328456940428784,0.0037175663468996902,-0.012716275883496629,-0.004001297764992063,0.004260211005623153,-0.004422195219330046,0.01469254737010405,-0.0073235513725433184,0.003233878609088013,-0.003840548637008001,-0.01017538012868774,-0.005199842450136185,0.0014713399012851027,-0.0003126633506812367,-0.009246003272213177,-0.011711539932908483,-0.0026138081523376846,0.003515678748944033,0.01897757245564874,-0.0010410569764043494,-0.004296650473580512,0.006961604236663937,-0.004556969063323417,-0.003258494270759925,-0.005144029508387444,-0.01314958040328666,0.0025541810945424724,-0.012835495829639325,-0.002927145913680397,-0.010609538817993303,0.012591421506574642,-0.014734831346610801,-0.0044340860114791955,0.013404168687686607,0.0210289397262915,0.00022476494825678133,-0.00779892942387025,-0.017248759511217075
CallingCellID,0.011892648946726316,,,0.0017862017486378083,0.0017862018696875677,0.0016395259286238878,0.0017861167321352569,,,,-0.003711329424522427,-0.003711329424522427,,,,,,,0.014378534588491603,0.011117007276830878,-0.008938579302411667,-0.0181496295513026,0.008070592171550189,0.0035649034092080953,-0.001418603177747622,-0.016633583885342283,-0.00947486572699098,0.01631365674096059,-0.0010393472644735756,0.006473095075333327,0.013659416442086635,-0.002791407394264899,-0.013983715873876116,0.01839608459526825,-0.027790124107724187,-0.010036919641287452,0.01602741282613342,0.004876530909421494,-0.0034130613953246305,-0.003099607407189195,-0.0047012864350318186,1.0,-0.0001342008690445887,-0.015828023105497017,-0.003521974615762242,0.017877103198737674,0.005820494755572193,0.018778998670628686,-0.012628166813458581,-0.009820207360767582,0.018370584072787563,0.005759081897749198,0.011682602564278976,0.004450190379088484,0.011139792250396586,0.012988593767660924,0.017860973791516757,-0.015667090750397194,0.022058564199706143,0.01729739931010228,0.0016871700760420672,0.007688784447692261,0.016981360953426346,0.001957618876517776,0.011304997065268768,0.010353522026169426,-0.014174289784745312,0.01146966374244172,0.009407900732354018,-0.01586443580629878,0.013602309932188607,0.0026988668056879936,0.02214880852629578,-0.022126273452247533,-0.006953703346333411,-0.0017212643379008056,-0.0011259302421641822,0.004262976994061395,0.017629254841528292,0.007648567151382467,-0.005417008907543633,0.0019284035344733054
TotalFlux,-0.005822343410780333,,,0.00841383250232005,0.008413772072271963,-0.028678666178430304,0.008413741849635125,,,,0.00836496982314102,0.00836496982314102,,,,,,,-0.011255821320168826,-0.006865268031499392,0.016659277815146818,0.01350407720643166,0.006027133851040769,-0.00865118910576771,-0.010931724805334693,-0.002063649326022962,0.014232857006562044,-0.01418978181978607,0.012758454721613985,0.0011933077722126116,-0.005439780411710162,-0.006646118142444086,0.023093910402051807,-0.008076315489256287,0.011245898624264717,-0.007481513774012855,-0.028684180308206835,-0.0039570886104869675,0.0028132681807237687,-0.007345275307607919,0.0018532072999663798,-0.0001342008690445887,1.0,0.0008386450875250868,0.02145252007281355,-0.005393829299831966,-0.010101223946969691,-0.005037185211069542,0.0017124097510182806,-0.00862099704613541,0.0017178062912662747,0.00016559860710741597,0.00024120503184727263,0.005955171826698054,0.004240089185699671,0.000679623007844913,0.007757752882193447,-0.014803430723961529,-0.00019403405003008003,-0.008418796135874405,-0.002016236336467159,0.00401354195854557,0.0012278956045487339,0.0061476136326389305,0.010577473102141204,-0.01034978767889467,-0.006969430245643417,0.012539841582850602,-0.016201636048390086,0.005970033752847654,-0.00407416726339353,0.00036507966026127353,0.009029851517857415,0.0069830673920288164,-0.02505762601747773,0.008593378989482531,-0.008467470840589814,-0.017317733664581166,0.010621208679531174,-0.008646166114015953,0.008480063934743442,0.0031890536236914117
UpFlux,0.0035386220050013972,,,0.003702196556948723,0.0037021945378034153,-0.006137484237084368,0.003702239542447232,,,,-0.004957613998635535,-0.004957613998635535,,,,,,,-0.002403880637564087,0.004975019582768539,-0.008945114011696424,0.013554900908165052,0.011698389144779464,0.01907588105145412,0.007538263715988104,0.001099712656753094,0.0187535568023564,-0.0027625763222252435,4.2934756424347285e-05,-0.0007468683030947386,-0.009917250420553438,0.004729149522390786,0.012995801532696217,-0.01787961604235276,0.02347640048280684,0.004734898863998421,-0.011809794853026554,-0.003502629706637376,-0.0045977252424466595,0.015350595278202463,0.017529447877411675,-0.015828023105497017,0.0008386450875250868,1.0,-0.004319976621657406,-0.014215589609854884,-0.002921929992731523,-0.003135736982527347,-5.4625470535355694e-05,-0.005571843168550031,-0.01101607721388794,-0.0012488464468486614,0.002305643952475018,0.02324867682068758,-0.009387252655203519,-0.0035236242470240093,-0.012200994770450967,-0.0034700638915031055,-0.015343254819948991,-0.01978677299991396,-0.01216919407081007,0.012162291561089745,0.014260774264096833,0.0012557465405001469,0.0031447732173716077,-0.008204185390735946,-0.0049105614562080235,-0.014481812648450446,-0.005503301362205322,-0.024635137846648184,-0.0017953572775613257,-0.026934063749970732,0.0031374015523271135,0.003296840964688155,0.0029613386318517107,-0.008385444948657958,-0.0013908452992975988,0.02403716326415803,0.0018272574059448345,-0.021428359611053438,-0.017171205794838603,-0.01750973603860505
DownFlux,0.000464109137250482,,,0.005316772991150072,0.005316886496061237,-0.006232858113870622,0.005316908193414009,,,,0.0017581244307573365,0.0017581244307573365,,,,,,,-0.003643322392954205,-0.018409974161213073,0.008859723038987027,0.004677500758622268,0.0072624466129184734,-0.0036033777894706786,-0.043134148419433554,-0.014007482763648531,0.005273729556492914,0.0036637283168927713,0.005531471912272123,0.008394531090682451,0.008937353118562174,-0.006277091154640247,-0.00905790806648327,-0.008150296193130251,0.0031189275142233723,0.003783460093686581,-0.006365939876974325,-0.002012022012146166,0.035462169095271036,-0.01540349444148152,-0.007328456940428784,-0.003521974615762242,0.02145252007281355,-0.004319976621657406,1.0,-0.0034265546138748967,-0.018973366288793512,-0.006662495908423234,-0.010487530666372612,0.012856646661378028,-0.006608500324246702,-0.0015969126946769306,-0.009588684091732198,-0.016304481562209865,-0.020341750100761426,0.007813334399053474,-0.0004823654776945854,0.011682754547925417,-0.002952204057785029,-0.0072603096890959395,-0.014940522728202656,0.013819918600074688,-0.004908275318398374,-0.0017005419249579595,0.004840886585998548,-0.013136573881155246,0.010395557418132322,-0.0014500194222891402,-0.003963691537315009,-0.004138533650292542,0.002205025664608112,-0.007482208502282024,0.01219685549276332,0.002337177704116282,0.00013784991042603052,-0.0008600209987415247,-0.0013004709313945888,0.01867524616889684,0.0028115152606901193,0.0035370271504365104,0.013406045113492715,0.004026488124151933
