,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
DownFlux,0.0041391394015097595,0.005080843167684353,0.03354586417821385,0.14909396311221,0.0005079884998024558,-0.118050895713779,0.018848170455431162,-0.23499152993897116,0.17079934727064167,0.02844082572766389,0.08467370440730067,0.13885610578294386,0.05226263634206356,0.044817339557691044,0.10768273484180362,0.1835496487059178,0.17895482365150894,-0.09663713110233742,0.0968037710372073,0.1278210832118335,0.05296032135051901,-0.18645942729452886,-0.07880405584365004,0.20422973860790725,-0.016302306169598168,-0.08994613201549768,-0.10091472721950778,0.13142889211623715,0.3455847525899628,-0.01474499367183394,0.11668671042319587,-0.03791415365532205,0.009704217466539815,0.05229725332733531,0.10487379775208593,-0.16505720764086568,0.033361698723642585,0.06440504462678541,0.009980377062898345,0.1779887363763911,-0.13214996305637675,0.033529640679756376,0.12085613522587205,-0.002447190610302021,0.12560163043755967,-0.09333577079971118,0.10798580994759815,-0.029834167985451562,-0.17503002219023545,0.19781719591432556,-0.03153211185238755,0.0047063174727323895,-0.13807933152968244,0.030660324697922285,-0.2923458262266297,0.04101605346854434,0.13331487914024362,0.13119581055319124,0.06413173011426988
IMEI,-0.002407460923604015,-0.016848864120218392,0.022005063757025423,0.018946712443415163,0.1609269539778665,-0.08660238138842938,0.006582580297021301,0.16365087868379682,0.2417191568842747,0.09470593143267614,0.05833274045220813,-0.16325545599927868,-0.14762897964152438,-0.024092310268092353,-0.01828857560878034,0.15531756802024455,-0.010481222852394632,-0.0017383535136900746,-0.1528227733811353,0.10713147409906701,-0.06267404578253616,0.15985072204695064,0.2703657255738869,0.031514935348948274,0.05663412927661657,-0.0354368111623157,-0.19403342310009447,-0.05364089659044935,0.07831540955065963,-0.19131720545431433,-0.10546812484129273,-0.1142882309713126,-0.09573289379670243,0.12798045416569118,0.12963131132998285,0.021544133540677347,-0.1020959377739501,-0.20046400465844627,-0.05034107961239961,-0.14229118943069827,-0.19030892750046893,0.2556783508303286,-0.14439846417828545,0.0004439153799921172,0.014356474355574803,0.13871201929063762,-0.04619518230014181,0.0766986339703092,-0.01245555619639882,-0.18347942433108097,-0.009457266377236762,0.28141923175886446,-0.16102900291756655,0.036148937686086,0.12156288757861353,0.0913822555899297,0.010358529838922062,-0.02691601959972531,-0.1893488673520915
ServiceID,-0.005203910597087323,0.014539296763883809,0.0041999636043139246,-0.12890387765551556,0.005951482046420785,0.1656801401110558,-0.12290775889284983,-0.0019258072273949343,-0.13236170666338176,0.05052729570426476,-0.1515691748336312,-0.16580384867966336,-0.305300279519957,0.08713950638957925,-0.07084562622471638,0.24645351751142217,-0.10031871900407807,0.048264720634194944,-0.04931644736585693,-0.07969721201051178,0.16328885932071427,-0.1667298738916727,-0.1875069745408006,0.06569661173940708,-0.05144737216858379,-0.10692981117094044,0.15696897499073367,-0.13409266184899152,0.06507098454011603,-0.03912512460872658,-0.10859171623174252,0.052969137095693966,-0.034656889538785984,-0.03405968440294457,-0.051422598179390835,0.04554098759697184,0.03604183464869562,0.006861451303144963,-0.03393430120629983,0.16072840414570977,-0.16219799704415003,-0.16320083954147124,-0.19568455647063404,0.237879268932551,-0.00822798650698292,-0.023686082096276623,0.022878159439853128,0.1344237533708981,-0.09968756657577214,-0.04896732047429991,0.015108230542051182,0.05724044244175601,0.0769300783504072,-0.1532738638181358,0.14104257290063132,0.16234944526736242,-0.16142347857683442,0.2842658638546851,0.147110054460258
SPID,0.016641368219726185,0.006962705263228562,-0.04786103956254074,-0.18699046473645942,-0.02602198437172595,0.20100153383928593,-0.01052873667038929,0.05395409376913678,-0.17123149841797508,0.08306795731492063,0.23285961070473551,0.01957546184170576,0.02612052891633649,-0.11165280965216523,-0.11844228913268248,-0.20782451079248834,0.1149541700202109,-0.11235796867206697,0.03977030441215636,0.20573051837735118,-0.0165177127152275,-0.10857416413792954,-0.027382786136927906,0.14304666079862505,-0.08534572682667053,-0.19352758290464175,-0.0007229420860701413,-0.032419884454931464,-0.016843328679327335,-0.22036460057350554,-0.08837856828084004,-0.0399940548823373,0.1366680878670159,-0.11973542149597988,0.0067965829234042235,-0.13316561607325772,0.28323422695175693,-0.07692630382338375,0.004348784266032947,-0.07766830427204194,0.1500327356993191,0.17626199788309138,0.022333448225982294,0.1326673450338448,0.14411438688967,0.01086953510390562,0.007858019057750479,-0.13498615617466436,-0.1900571090468476,0.054736399055355336,0.08411092600911835,0.07249518342540218,-0.02020020385631279,-0.031946246069611425,0.09923258952166507,0.20724124832651947,-0.13355333929361557,0.04448137958527658,0.006671277880832681
CategoryID,0.015339666430446753,-0.0007252534864064787,-0.0017139066164126148,0.1748495028562476,-0.061318604955510114,-0.021475444684607034,0.18771015848590572,0.09021934241288751,-0.05932875543432995,0.005016597748033383,0.2150952709732567,-0.12136345762484155,-0.11781489138175405,-0.07896047479609095,0.03748378633075179,0.17134883321803487,-0.1455811485891267,0.2929338295197454,-0.027891106448428155,0.24603696852436852,-0.01145602923484397,-0.05106118784320407,0.03655689599638043,-0.059287236013861475,-0.0905568996768348,-0.17225855862207262,-0.015907476127973386,-0.04931626117769772,-0.27429971593200675,0.06055328736374711,0.07985898297800692,0.1753071193673943,0.15819734073698838,-0.09541423992018136,-0.03449587218121524,-0.005573200815519777,-0.18594730941766835,0.15631932817113878,-0.01577124225635084,-0.06988651646492822,0.08702769958086831,0.06729270577598723,-0.026501421658998707,-0.007209631805629044,-0.16558866555040191,-0.06761696277885815,-0.01170681786554742,0.08323106177850156,-0.18269483137967094,0.1341313963028506,0.07287254504043437,-0.06599663134142816,-0.1801818997849558,0.11720816965864865,0.026288756816164556,-0.027008174091003673,0.09356655682732762,0.10739634599885983,0.16925392926491034
ContentID,-0.006418827800624116,0.010202156239502404,0.002514360222048077,-0.11343796035210309,-0.021928077393522302,-0.2157371418760616,0.08943588065137617,-0.027026471023731985,-0.03677792512230109,-0.0052056957827516515,-0.07004968834375883,0.19429517255497164,0.011485819412052914,0.16828025286440826,-0.03321067404480733,0.1505445252347177,-0.12332500885371465,-0.06920362355807332,0.2224268753326087,0.09746093241334935,-0.1426966045654518,0.06345110251967705,0.034985419823112596,0.14647520324889718,-0.019034370792908942,-0.21581998853360682,0.1828647649485864,-0.2016636875926508,0.051345867421083394,0.0105290325141138,-0.18955454857952556,0.07518431959813583,-0.07441527134999582,0.18709383053047862,0.17860474016088923,-0.15585660977439003,-0.01182055590819707,0.16518462793377048,-0.08636250659046636,-0.10458262946783375,0.30496933587279024,-0.0376837923372897,-0.06874391149240036,-0.12781765728208475,0.0077419113002770434,-0.14198688620470817,0.17109496097849514,-0.08695332013525162,0.18578076799394688,-0.01297338906048559,-0.08107982096287299,0.063330855387987,0.1943318523349158,-0.023314296736373342,0.129838770509455,0.19115944957673983,0.014321471189837407,-0.03255917330143684,-0.1399445133463487
ChargingID,0.004883603320906024,-0.03052971790411549,-0.06454242398643807,-0.035492842660818605,0.13542822723991477,0.03641477061640708,-0.2733105415003529,0.03723578113659181,0.006074719779447187,-0.030181593996930822,-0.06344569915260168,0.3656208065378547,-0.1431790147743693,0.07084445107750932,0.07967983266375533,-0.014815472058714585,-0.1174241156104403,0.0018907198593165282,0.1697118893367711,-0.05375127347046438,0.1715325168907102,0.14354515101033138,-0.0840484346383785,0.03509859787011871,0.050341832626951556,-0.09273089502768594,0.03458227685833749,-0.09061746533038698,-0.11189627327351831,-0.04663650828549108,0.13365830933987505,-0.1425886193635128,-0.012334765883907799,0.013667775045491166,0.2098816979005479,0.2218028849382923,-0.05652387584244227,-0.1046753610383527,0.01394892466818029,-0.08855374447161132,0.04688085225551924,-0.09233623019640862,-0.2064875272116719,-0.017235022064861556,0.02802259526330285,-0.1560077765451742,-0.07423638275114788,0.0557134449119287,-0.022229496308708643,-0.018989907082402807,-0.017528291985811684,0.109645114936926,-0.24176706217095442,-0.0909822272736447,-0.22276913855770705,0.031774366681512525,-0.03028548027305348,-0.1216932162285223,0.17082545008031552
TransitionID,-0.0003940733051825314,-0.002825156662034356,0.0014659266797175223,-0.1329993263405247,-0.030097820628000805,-0.03457781062015106,-0.16809843019723508,-0.008118363150496754,0.03126564603715841,0.002514351414563909,-0.005278706019234518,0.1536291252141963,0.08278420215433349,-0.20980123905164266,-0.034527693493770745,0.01943666888681607,-0.07477423033717037,0.15379429631458466,0.3264194113886533,-0.07466989876060776,-0.19294345820560874,-0.14385859994039363,0.15373735792123383,-0.06372092872121865,-0.14893210956007133,0.09801349823283648,-0.0742394168774547,-0.1378324634712213,-0.035116673262872135,0.0031370325178165376,0.2137494650885031,0.038212278499684255,-0.2012846752226789,-0.11773202283200446,0.03582204672202759,0.0459773199763802,0.10866046727233546,0.01160926511426856,-0.010818913235027303,0.36948293678318717,-0.03709286372331625,0.06856798492034136,0.10969943132358725,0.20567614836352202,-0.16395201121595332,0.01644712521283903,-0.17474647072904143,-0.020385387201267383,0.05037292433212609,0.03351371165080207,-0.08521669287807973,0.12563677087932182,0.002170920216676219,0.2068298218181343,0.2806649121443424,0.11299657070868356,0.13367905822388088,-0.10256237213169944,-0.0009685311359055038
BrandID,0.00603257035742071,-0.012738844981844894,-0.050884426372647514,0.0559860300307486,0.10576979145532676,-0.08905606265625511,-0.14114423705313867,-0.02423120193091264,-0.1443613200855941,-0.024605321869765995,0.03835483035720837,0.034193460420540826,0.02639163377096805,0.028593686045409447,-0.24590317132110512,-0.1422222166699678,-0.1743297963865756,0.009224387978644624,-0.09494364487731344,0.17381867245627924,-0.051270080991046955,-0.11152568761282391,0.030532531953091746,0.011994167362759538,0.20003031731957882,0.02836498475880843,-0.08729612952254592,0.0076465981867363045,-0.21270767931335213,-0.03133640904745103,-0.0745636958537601,-0.07452814719306625,0.03256617907697951,0.43257152089357737,-0.022547452564473935,-0.13999612109065157,0.013536692932044347,0.3216428386403573,-0.1592561582840648,0.24725453558906205,-0.17802624599450795,0.08408760455695558,0.0009504329378202518,0.009286407624788703,-0.04755862087983201,0.13955110444723434,-0.09421456527657633,0.08205063606234782,0.12455051887158011,0.17722901808788527,0.003622901719499763,0.15680894043649915,0.08359876218108649,-0.058001404908339965,-0.15673655096555683,-0.07239410167476665,-0.14261181224556996,0.08878925371940281,0.07332891131331927
MainOfferingID,-0.005922105938501895,-0.021849714417834377,-0.0020611657517685873,0.09533915241150416,-0.07515967274660847,0.23766653786740882,-0.12433767128580749,0.18072002656673597,0.09532960822769075,0.013853232399111032,-0.17248397828805884,0.0725976755025393,0.2531938164505241,0.0998283103212982,-0.013619644579171059,-0.09889882657816135,-0.12818157933060087,-0.11871189779307255,-0.09006344088260014,-0.014853254707844887,-0.18221350999409763,0.1221622781786128,0.0733009263533738,0.10280582760134217,-0.0018873596126004338,0.05089887385516005,-0.008984471926747839,0.17862200607656564,0.06814089571481258,0.06302404305273084,0.06434059491165234,-0.02244218518927593,0.2874460288655623,-0.0011284866455745952,0.21015822829001196,0.012022151449542495,0.026602789299252784,0.004244422634712286,0.13190347783906214,-0.019938279912966303,0.14117574493591406,0.06539516976304802,-0.2566042596344454,0.15501895683066258,-0.1614025183672787,0.10551912093827318,0.010254566186710432,0.06502763827490247,0.056878366642010736,0.13629574256430366,0.09454546517011768,-0.12799709993589842,0.16185980222665944,0.17857885817480956,0.020698502992655677,0.0609922165011867,0.047561258361262654,0.29040767757876257,-0.07364258541420826
ChargingPartyNumber,-0.015579232938300519,-0.0004268452285890364,0.03442567230773332,-0.04636739131659314,0.08046084729932652,0.022865626449198394,0.04131643946519846,-0.08721424848993062,0.13306764956060918,-0.037523306920508634,-0.1126232970889367,-0.2765698674462015,0.1519205258743279,-0.08416292169759422,-0.1665197504565159,-0.11393934597808855,-0.031003748216831745,0.1668194305950689,0.2554674171011884,-0.07024767898407708,0.09364393237630506,-0.018980522247736352,0.09950998458373168,0.10658746984949588,0.16177880914147977,0.17615081458555107,0.14228200804538838,-0.21793609594976376,-0.023002193128301235,0.2229077458968891,0.06492994131828742,0.05615553500428408,0.024637825112180937,-0.021916476676084415,-0.015366497252902525,0.22271050872854875,0.11418766618410717,0.05494280164780577,0.0045484669065102845,-0.1628257707641439,0.04650100261044507,0.08714418541176432,0.0034936854632993813,-0.0898565807223682,-0.045634067442324816,0.011564066404371671,0.27733258498473345,-0.12869945449479958,-0.09147587588191669,-0.06480812320816418,0.10585198095810242,0.23637047511363068,-0.0652522534697859,0.05689413171957572,-0.21413241576125708,0.06001063266280584,0.01001259223015244,0.2961952643131195,0.021646907708576413
PayType,0.0011715814584615527,-0.014213692917493765,-0.04517232118812248,0.24559904162971785,0.10542931586863957,-0.08632165617263847,-0.007423673574690433,0.2008275639934868,0.18817029284249548,0.021959002722146397,0.015587144414987512,-0.04981831520964765,-0.02604283182415111,0.05478964771178879,-0.04118009384313333,-0.12899700085307772,-0.12756546374012795,-0.1371582694696968,-0.06986316977163323,0.07996115643109629,0.01360067035004036,-0.13963797695157415,-0.0751034696910961,-0.0011873228504252625,-0.23325374123311493,0.27916052619646503,0.0402460692011406,-0.08297427563153234,0.027841409416222675,0.037426967966886465,0.15449352408751124,0.12603025720209426,0.15658692448412817,0.03240536795175706,0.08312308755630501,-0.21159657376917396,0.0865667444099105,0.0860145582768232,0.024732874150900995,-0.12618150864767214,-0.1608544159528498,-0.2664764053250734,-0.10285069882087267,-0.055915739695775755,0.022076703745671392,-0.2731897655224778,0.010863068266305148,0.010167993156119243,-0.13181909963753477,-0.11068655317023116,0.0003984802899768304,0.09455568986136931,0.10834048187658,0.21549018190834376,0.10009850511478025,0.11278660115816741,-0.177212947426515,-0.25379192812319784,0.12354062866480063
ChargingType,0.0036433636744298884,0.015273968469126974,0.0197557712084687,-0.05227809200139203,-0.08479034049446156,0.12094705019435344,0.031914432557567526,-0.2040097466026722,0.24856005710936047,-0.2181056059515918,-0.11457408802161419,0.07575750862360184,0.10546657718263877,-0.07577982255639602,-0.13567443469096765,0.014807281514178497,-0.19818832468810277,-0.1765025367574524,0.060246402610768156,-0.026734943069200434,-0.1155039125856446,0.21337829875069703,0.01875881340992569,-0.0981813216489826,-0.21667875055618557,-0.13143617356858942,0.10110025033665948,0.056010304619820164,-0.08427381391976814,-0.08924751748925056,-0.06675416292559237,-0.12551210787610362,-0.09342824034508082,-0.026697189058932754,-0.09630729451718834,-0.1275722895259141,0.04988720665193547,0.09394424691222464,0.05742420535617124,0.09470714979803971,-0.1472442000829407,0.12653643812104995,-0.13833251078923745,-0.17286003994289972,-0.06934787076879631,0.12367290668009702,0.07271421049048526,-0.07041929188788018,-0.13591716632111517,-0.2084635129441037,-0.08469194738319896,-0.04767838848679769,-0.1066538356400913,0.0327751456332777,-0.023215432166273073,-0.1756349405753228,-0.16983675510756113,0.017911781835532048,0.31094860133265295
RoamState,0.0023207747558376835,-0.008028143610445708,-0.016897264902590043,-0.1204474103267299,0.08033195405005275,-0.12482939316012609,0.04601408409292237,0.03614079056377345,-0.14504742996001468,-0.04863754940674483,-0.04866510535071196,0.2565152701954993,-0.030856472602260016,0.1582290537213032,-0.058011611124392265,0.13272149980754525,0.2928643555124892,0.05174840402438009,-0.12870605101594607,-0.0753361071847192,-0.027932924012808436,-0.1632706930027439,0.2459636778243578,0.0006639309181742242,0.16443011767206336,-0.03423735481853625,0.09110353192474745,0.024811253037709258,0.09681607642838826,0.2243416546957321,0.02821437516737095,-0.07548652534979308,0.20496299604195675,-0.09525121344492084,-0.1275075255772671,-0.12140393299082138,0.030880616852968376,0.15824521672363984,0.27215330649345426,-0.021328951589685945,-0.041399916636087636,0.07259572204920645,-0.06105068031694005,-0.07364759911567814,0.058647851533814244,0.1235120455406648,-0.00352561504731287,0.03241861775643442,0.03616950146876669,-0.2072698322327699,0.05059032345452613,0.005602295733828153,-0.18416432680763847,0.12231380705408598,0.22381961327329733,-0.04079588508821842,-0.19206534178933124,0.029005312264481595,0.0717649882548595
CallingHomeAreaNumber,0.013635831673779365,0.014960558647734275,-0.04993535683166135,-0.1356398711467888,-0.036258865850312516,0.15994911599803324,-0.015064167898323717,-0.009710625066867127,0.0591888448981502,-0.016391006095149055,0.1344690448528082,-0.0022658933502616996,-0.19896705474556686,-0.08436656030327103,0.22671674188603583,0.0617315170967075,-0.1368786205090481,0.036587723526027745,-0.07359076538545961,0.00792698260469199,-0.04505680434884835,-0.016394606836495094,0.295231581072789,-0.08947293246263804,-0.09316202808895463,-0.0877907632285405,0.3203803635096874,0.27702952626467214,0.10962246334973616,0.04367458477905998,-0.05659208808182992,-0.0582497951722643,0.11907612492846856,-0.007059627343422414,0.18770429015068127,0.21021858855832123,0.012881614396429195,0.22089071382349768,0.09005577174155463,0.1176275371861665,-0.1249095629472482,-0.20276381444155916,0.14888465235106244,-0.12229532196744808,0.07506009520864326,0.028574935843803932,-0.030515539297889964,-0.2002369988949706,0.004451007011212482,-0.005156460291694608,0.04467620912795016,0.1310140518508903,0.10155577532662172,0.0054907279120744445,-0.04407728224297409,-0.014652625635836532,0.015406572679531595,0.019931282869648393,-0.047377088876209054
CallingRoamAreaNumber,-0.00046020813434253025,-0.02050352478490686,-0.012831393104182309,-0.18660995125452362,-0.06883465042429819,0.08756810573764241,0.05341936184737343,0.03738543127712701,0.05403246348212237,0.21718643073861355,0.09189846833225776,0.23860978384618642,-0.028920383694074805,0.19878932592879156,-0.06256599223649026,0.1455605300098763,-0.0931800994186909,0.14430780561846412,0.15737786155251135,-0.060006371611753255,-0.02276299779800469,0.0032574584907938756,-0.07986049213167454,-0.07300009223587076,-0.07193482991042788,0.08039665761007715,-0.0009305068203433742,0.13714811794583429,-0.16344590675108459,0.1825848419820361,-0.03246950248469793,0.11255437875720167,0.09625584243551255,0.026761714324737403,-0.06656939078333259,-0.1257688699231829,0.035092594990898944,-0.1958722972963165,-0.1623916882591685,-0.2837027746809683,-0.19311117250430784,-0.0005294437798917806,0.12414252064682553,0.2136854698752435,-0.011776979808224237,0.24321893641733344,0.1623647598020399,-0.15340253554349847,0.10837676282171385,0.16690066921111327,-0.07896035816957744,0.02403254819189784,-0.10558237499223826,0.11009533264919677,-0.14308456758441657,-0.040382546813447995,-0.22981637973511915,-0.12428853831374558,-0.0014198348752243115
HomeZoneID,-0.008727598600566133,-0.0041120629041551055,0.01149181115052385,-0.0768913680898926,0.13131250915656875,-0.0966498908952304,-0.024020727822679337,0.036686976921023705,-0.018513059890732597,-0.03492247831533386,-0.15442330642793167,-0.08198888575171658,-0.10304842237659995,-0.1896740339542375,0.08062664856028814,-0.08586655721546799,-0.09911382982529524,0.2585798469668514,0.1320244982249849,-0.17988167671145855,0.22976524748429486,0.008588020908357974,0.17391652179985956,-0.042414612360768295,-0.2098897493518453,0.07555519709221198,-0.008982626133446019,-0.03989014829281583,0.09628771969443915,0.04372323091170054,0.13484595454225468,-0.1398479319287644,0.10507611743225345,0.19028717476590604,-0.0797534723314953,-0.2581448958990544,-0.050213108452623216,0.05108986299222466,0.15925914659506357,-0.11382446977092286,0.04131204825751027,0.18411128864249376,-0.061903173210430124,0.1464314480875712,0.3670069557245885,0.05663890638637804,-0.13833374036486124,0.01783605744018922,0.007449497723640253,0.04972026694277776,-0.083607079853077,-0.21385182826479482,0.2055017851754842,-0.09273035623525498,-0.11324501387875183,0.02197556189010872,-0.005676639083738969,0.0068355566111229366,-0.012530343693197547
SpecialZoneID,-0.0039245444608610024,-0.009203701446233356,-0.0004441809384254968,0.0896202017192346,-0.0585909724764307,-0.09497919119911508,-0.15817267389779635,0.009857409982741532,0.14601955593098825,0.11363084840540681,0.2004405138097997,-0.09285713248968269,0.04211107638594364,-0.22648212938787232,-0.12639191102903025,0.08010862430418797,0.009943711158563323,-0.03211884298590008,0.24141401159080136,-0.026872652332408764,0.10131101951422215,0.09211833364176235,0.08432427639676307,-0.066599124048006,0.1596249739938287,-0.20923167074796603,-0.11191654732453274,0.04448084942428718,-0.023639947632758007,-0.11160076069510043,-0.08251373253453619,-0.0736857661802996,0.14100479834373095,-0.19885899861539397,-0.016414893418213693,-0.1454746694758178,0.10236193446326372,0.1820999337640184,0.33942627424613503,-0.2038263225337021,-0.12512256705722713,-0.17326524037983632,0.04152431697301304,0.12150109767260106,-0.11907617078465256,-0.0866466827216906,0.0367267814939341,0.08911542077375761,0.24652519396220912,0.03553511430736575,0.040691066380869334,0.1942931947774455,0.10164636169986338,-0.15148748909872684,-0.049084000541022355,-0.01586049063233601,0.02619897438585634,-0.04463472987721737,0.04482165010117314
CallingVPNTopGroupNumber,0.005800859697186748,0.02496565020073026,0.009841034054512997,0.039213332198597683,0.07062286811126922,0.2556477151850307,-0.2142202633835851,0.034788210226521496,0.02821567774807633,-0.12989481670633302,-0.05647793224925339,0.03903568412430338,-0.04741814706969981,0.032719061911215916,0.030688800324581104,-0.03575014669702806,0.19117667837561014,0.15465442362265347,-0.12165190445535962,0.10281171368037906,0.25820150026561395,0.09301106739269441,-0.012337208687610006,-0.21293967356672014,0.20348444489094397,-0.09375043168263754,0.010277393533199935,-0.05601952892283787,-0.043172197862114126,-0.014336093010742929,0.17068238922757106,0.1687263123037747,-0.09228058339035128,0.08454923157653736,0.07417142338320058,-0.036144675107787586,0.11977211484813052,0.1392016718810758,0.07886361136311819,0.020577413821043285,-0.06906685298750462,0.11417983183415481,0.0031387208603052275,-0.13471186442601768,0.006990590268097473,-0.0430893473085523,0.39120768630796054,0.014546050265667215,-0.010260014501139211,0.1752850772355148,-0.3319416617784047,-0.019443904460501857,0.023784927798494254,0.12402883283800675,0.22270700290115483,0.0023476315479245384,0.03828763751833679,-0.08944485698884966,-0.10242458004878591
CallingVPNGroupNumber,-0.001981068028412408,0.0005194433753767489,0.006061372895200022,-0.07028270481187358,0.02193470421528371,0.007966510518548447,0.07121767698655777,-0.195639163661729,-0.10105812801393405,-0.07603479499657584,0.1435928118852522,0.05308208193361684,-0.04798880465404022,-0.04626654672518593,0.24476958127692405,-0.10808640731762484,-0.2584189701002581,-0.15254126937943524,0.15936423475683015,0.21941143709326666,-0.07251706354391829,-0.1108415287576159,0.10554417437189176,-0.16597512714065657,0.3104370208551964,-0.020582046723454234,-0.08405974474935338,0.03783071699551104,-0.09851350490294514,0.04086924218566218,0.0029848574958666156,0.08768150313090695,-0.05843459756609916,0.06625965339393937,-0.10111276219602591,0.06610442119611971,-0.025099479029916105,-0.20891035891382254,0.19955366444786132,-0.10851537151169141,0.05303446535752261,0.017334705856358476,0.014151809354682243,-0.1123686743219128,0.12108715264183673,-0.03209787186419727,-0.11631880488757465,0.15644635549971914,-0.16241945716635206,-0.10804524886828543,-0.16212460855680846,-0.06310030971693287,0.15804513258709374,0.19850745890830668,-0.058708024663721006,0.1989069838968276,-0.16529826367198086,0.10644235236930816,0.05425342703417651
OnlineChargingFlag,0.010558915578846912,0.012747383636282236,-0.004384289848173242,-0.07001138747527035,-0.02401726402283679,-0.07266721968538087,0.023846969359951953,-0.0713925695547049,0.15116554508623506,-0.27233496422635395,0.27539221321564006,0.20569073634312499,-0.029584468039003727,-0.056074309608495534,-0.03951259996005173,0.07035080690255596,-0.02295671918314223,0.0170736035095346,-0.19207006246253125,-0.06802512635268271,0.18066958928582866,-0.18713755922104194,0.11251509023633527,-0.07057905862078909,0.07441578797774685,0.027800475954205393,0.03414189302330316,-0.2447631721371778,-0.13073378918748552,-0.013807972096851168,0.03300006695165012,-0.0016892909088229435,0.19721850884770104,0.025598536634717464,0.13674133377644135,-0.09300811567589767,-0.10439194229182809,-0.07805306451147477,-0.14153967017381935,0.03325713555066875,0.18445718892446883,-0.05440647821533673,-0.09074884525934925,0.15142839789501514,-0.1428454464860775,0.08639893385962497,0.032322191935684974,-0.2014411218380025,-0.11917842934090636,-0.18666822845925063,0.06021086783829993,-0.015741717117495724,0.20022711469788457,-0.11208187310327797,-0.06806785559755292,-0.19962671928687567,0.16680047942626017,-0.02240315812525684,-0.08001046996128505
DataZoneID,-0.007034112445752562,-0.017510644578639826,0.028072509482942477,-0.17868860556665728,0.17291087701886268,0.16084649098837103,-0.18906706097970558,-0.10543582605122799,-0.08251809763725654,0.1253942322675123,0.12098807560076116,-0.15076317699721686,0.01552669444039266,-0.08439196089616537,0.047519770846541354,0.05757896933554495,-0.004779533063019242,-0.28118537194094284,-0.21532491600292208,-0.08394377546964844,-0.02111206874640724,0.0017863579932302157,0.04167023238034551,-0.06966506624976618,-0.033715890314733,0.15687844683151297,-0.02293470785557031,-0.09134107452284744,-0.024610341198061055,0.07970771320748057,0.02734242569227932,-0.2501095471569632,-0.023117824725765967,-0.0729248734818882,0.1640566166848469,-0.11425088531374164,-0.0016382144563407905,0.19886405644516303,-0.17029608498497711,-0.16947181970654754,0.18403356527826353,0.10311800784771824,0.1600767287839299,0.12241597322849099,-0.03390535704305274,-0.15253626133431625,-0.027407395273809358,-0.10874789386907499,-0.10585839895736163,0.026190236082748272,-0.22346378097731046,0.04444736457142149,-0.14012178869254757,0.0808050892593146,-0.007231303362174302,-0.059976030323044716,-0.027429960154665263,0.03887564794889055,0.08995251112770486
RoamingZoneID,0.00010316308326904345,0.02497860211705347,0.01312164476302612,0.10289184063605669,0.09621589657395346,0.11479161032062926,0.09891408716614329,0.2606931262924427,0.08587830992992582,0.06853388774143401,-0.022269038521470722,0.08231084912060903,0.05894680672811024,-0.21312455420820678,-0.07264740520894263,0.14201685830877897,-0.13344067649624092,0.03729015481596192,0.1063631616192933,0.1713053422114192,0.20596660542603967,-0.06841749623294618,0.02640888982408262,-0.06993113592116505,0.011126029130122242,-0.2432462360731579,-0.10737113218987274,0.11534876598325591,0.17394023493801933,0.13389753171219548,0.11815298494361945,-0.1244389868218834,-0.20119411440818502,-0.015017517323839389,-0.126573188361777,-0.026415467663686968,0.2057807964302228,0.07757935548680829,-0.22805235212719388,0.06416984009646465,0.15489296378487485,0.0025984325338160585,-0.1037940690679777,-0.011341388253453766,-0.10096834546088256,-0.06011213333314715,0.030407064878777965,-0.03691812134035044,-0.0356088948869461,-0.18569683965837636,0.12490719290185201,-0.22619122319222593,-0.02213744146272438,-0.004318805951064139,-0.04662221757059224,-0.10071426065722125,-0.24393814072998826,-0.01725449340950056,-0.20797574798197457
ChargePartyIndicator,0.00579097612390241,0.021982279676862993,0.0243107640328228,-0.1972752724834303,0.0866924048889994,0.1550997099875399,0.0703872171683434,0.019455190775807263,-0.04136135834691561,-0.11615216140826568,-0.023785685460765715,0.0660245564511507,-0.05665196200084819,-0.0673123129828137,0.08340541355368652,0.2965358802431346,-0.08506020772511069,-0.045803025531049424,-0.0253741655835365,0.07828354257127951,0.05447309647236678,-0.018389577325070246,-0.003991546518318137,0.27424469225580156,-0.09325295914939569,0.28088629190438263,-0.1469550128699963,-0.1792395581301789,-0.05229732448297247,-0.004514156779762218,-0.23844349432719064,-0.07856522760775554,0.04654409432404892,-0.08724988070547696,-0.11714163928529277,-0.0733435565740132,0.219860273630044,-0.12205243670081242,0.17464435938148587,0.031283907810432166,-0.10952808571511069,0.09257522935729326,0.08518389249895979,-0.19796201100637933,-0.168051863767825,-0.13518630219292518,0.11817382670068707,0.21532497482963414,0.05271419147482165,0.07469562241631028,-0.011287048947536075,-0.04712355855024815,0.2161365631765521,0.04578006243967046,-0.09576986852527886,-0.2094512988449359,0.07796928156496839,-0.05054019097015666,-0.05513511035896699
